user_reputation,taker_mpxr_delta,range_weight,intermediate_quality,post_quality
247,-5.410321397889271,20,-6.492385677467125,-1.0820642795778541
148,6.8536110452316095,15,7.881652702016351,1.0280416567847412
227,-3.4997660719352304,20,-4.199719286322276,-0.6999532143870457
348,-2.4948867666718506,30,-3.2433527966734057,-0.7484660300015551
327,-4.34993562376226,30,-5.654916310890938,-1.304980687128678
235,2.390879450014083,20,2.8690553400168994,0.4781758900028166
117,-7.131199839682418,10,-7.844319823650661,-0.7131199839682427
66,1.3658772087704474,9,1.4888061575597877,0.12292894878934035
88,-1.0232833870801379,10,-1.1256117257881517,-0.10232833870801383
14,1.053328219357386,5,1.1059946303252555,0.05266641096786939
255,7.679582199188403,20,9.215498639026082,1.5359164398376794
174,-0.6820440180100285,15,-0.7843506207115326,-0.10230660270150416
122,-5.363772620896672,15,-6.168338514031172,-0.8045658931344999
123,7.905299619670679,15,9.09109456262128,1.1857949429506007
129,-4.202360294880581,15,-4.832714339112668,-0.630354044232087
3,0.8603050952640885,4,0.894717299074652,0.034412203810563535
204,-3.398785322410667,20,-4.0785423868928,-0.6797570644821329
381,7.948183441336852,30,10.332638473737907,2.384455032401055
134,-1.787826750865566,15,-2.0560007634954007,-0.26817401262983465
96,-4.381334629391289,10,-4.8194680923304185,-0.43813346293912936
281,-1.047694002887635,20,-1.2572328034651619,-0.20953880057752694
318,-6.873726406795269,30,-8.93584432883385,-2.0621179220385812
265,1.8102559980674364,20,2.1723071976809236,0.3620511996134872
206,-3.8877113991936625,20,-4.665253679032395,-0.7775422798387321
323,-4.062868255337508,30,-5.281728731938761,-1.218860476601253
77,-8.748368171069147,10,-9.623204988176063,-0.8748368171069156
263,-8.132339628603644,20,-9.758807554324372,-1.6264679257207284
229,4.816926739226528,20,5.780312087071833,0.9633853478453052
229,-5.461132595577494,20,-6.553359114692992,-1.0922265191154983
370,5.313395256733216,30,6.907413833753181,1.5940185770199653
334,4.374312111476362,30,5.686605744919271,1.3122936334429092
83,7.571711617774628,10,8.328882779552092,0.7571711617774639
31,-0.8704256359214728,7,-0.931355430435976,-0.0609297945145032
363,-8.314912788265087,30,-10.809386624744613,-2.4944738364795267
241,5.230395932667417,20,6.2764751192009,1.0460791865334835
156,1.5397831701692173,15,1.7707506456945998,0.23096747552538255
121,2.751050227713538,15,3.1637077618705685,0.41265753415703044
231,-1.0243417393465126,20,-1.2292100872158152,-0.20486834786930253
398,1.5527883576055395,30,2.0186248648872014,0.4658365072816619
196,-6.065094460682785,15,-6.974858629785202,-0.9097641691024174
63,-2.944670631422392,9,-3.2096909882504074,-0.2650203568280154
379,4.40040256904804,30,5.720523339762453,1.3201207707144125
151,-0.30018937984758587,15,-0.3452177868247237,-0.045028406977137836
140,3.229489881167238,15,3.713913363342323,0.48442348217508524
323,7.000659013115296,30,9.100856717049885,2.1001977039345885
249,9.75524687686654,20,11.706296252239847,1.951049375373307
178,4.1563083514315124,15,4.779754604146239,0.6234462527147269
355,-4.155682613980314,30,-5.402387398174409,-1.2467047841940948
381,-0.5885953947709961,30,-0.765174013202295,-0.17657861843129885
66,7.504425063337234,9,8.179823319037585,0.6753982557003511
167,-5.414419801933308,15,-6.226582772223304,-0.8121629702899957
267,-9.594063664561151,20,-11.51287639747338,-1.9188127329122295
28,-2.0841568080137858,7,-2.230047784574751,-0.14589097656096506
106,-0.621485588833103,10,-0.6836341477164134,-0.06214855888331039
64,-6.758719743610406,9,-7.367004520535343,-0.6082847769249371
125,-4.925591870352244,15,-5.66443065090508,-0.738838780552836
366,6.426382186968013,30,8.354296843058417,1.9279146560904046
295,6.3727596671336,20,7.64731160056032,1.2745519334267197
42,-9.172170673621881,7,-9.814222620775414,-0.6420519471535329
35,-3.4232061940094782,7,-3.662830627590142,-0.23962443358066388
337,-2.179215848688088,30,-2.8329806032945144,-0.6537647546064265
144,-8.956581119151778,15,-10.300068287024544,-1.343487167872766
56,-7.4070306318559815,9,-8.07366338872302,-0.6666327568670383
275,-0.3496203692759021,20,-0.4195444431310825,-0.0699240738551804
300,-4.545243601423015,30,-5.9088166818499195,-1.3635730804269048
334,9.5921534161291,30,12.469799440967831,2.8776460248387306
68,-0.5367767202776825,9,-0.585086625102674,-0.04830990482499142
322,-4.117380182603343,30,-5.352594237384346,-1.2352140547810029
132,-7.3437126194996,15,-8.44526951242454,-1.1015568929249397
55,1.999264201075281,9,2.1791979791720566,0.17993377809677558
277,-1.7023089274437524,20,-2.042770712932503,-0.3404617854887504
116,1.18794591961767,10,1.306740511579437,0.118794591961767
343,9.294768206575931,30,12.083198668548711,2.78843046197278
395,-3.6207663740986407,30,-4.706996286328233,-1.0862299122295926
75,4.518772663435692,10,4.970649929779262,0.45187726634356995
39,5.538249963299224,7,5.92592746073017,0.38767749743094626
135,-4.031130879895251,15,-4.6358005118795385,-0.6046696319842875
204,-8.405938003349343,20,-10.087125604019212,-1.681187600669869
121,7.191863425133334,15,8.270642938903334,1.0787795137699998
284,-2.2651993351652973,20,-2.718239202198357,-0.45303986703305954
59,8.39092922670584,9,9.146112857109365,0.7551836304035255
80,-1.5612173603665518,10,-1.7173390964032071,-0.15612173603665536
269,-6.709182101108809,20,-8.05101852133057,-1.341836420221762
348,7.629653451332267,30,9.918549486731948,2.288896035399681
393,3.1715649299532096,30,4.123034408939173,0.9514694789859632
355,-4.802974012773841,30,-6.243866216605994,-1.4408922038321528
49,-9.528972598219724,7,-10.196000680095105,-0.6670280818753813
265,2.143065449140444,20,2.571678538968533,0.4286130898280889
151,-3.690233457401362,15,-4.243768476011566,-0.5535350186102042
369,8.231829703581628,30,10.701378614656116,2.4695489110744884
307,3.283459487883043,30,4.268497334247956,0.9850378463649134
287,-7.91550474958327,20,-9.498605699499924,-1.5831009499166537
340,-5.268032266202427,30,-6.848441946063155,-1.5804096798607281
261,2.228224088311494,20,2.673868905973793,0.4456448176622989
278,-8.631400744729314,20,-10.357680893675177,-1.7262801489458628
134,-2.3403757968315,15,-2.691432166356225,-0.35105636952472485
271,-5.567934947267476,20,-6.681521936720971,-1.1135869894534949
317,-9.807594904130285,30,-12.749873375369372,-2.942278471239087
355,-0.6713905200618786,30,-0.8728076760804422,-0.20141715601856358
337,0.7016050789250841,30,0.9120866026026093,0.21048152367752526
203,-1.7754369395636527,20,-2.130524327476383,-0.35508738791273053
267,8.820762010983152,20,10.584914413179783,1.7641524021966308
157,-1.8808054888988792,15,-2.162926312233711,-0.2821208233348318
378,1.7485995897343738,30,2.273179466654686,0.524579876920312
136,5.711807733786671,15,6.568578893854671,0.8567711600679999
166,0.8301970503484455,15,0.9547266079007123,0.1245295575522668
217,8.981743333087351,20,10.778091999704822,1.7963486666174706
89,9.420537394720721,10,10.362591134192794,0.9420537394720725
325,-0.07385742564581399,30,-0.09601465333955819,-0.022157227693744203
334,8.715998693086316,30,11.330798301012212,2.614799607925896
24,-0.8307943095231707,7,-0.8889499111897927,-0.05815560166662204
187,2.934174259865788,15,3.374300398845656,0.44012613897986785
138,-1.0288757266756292,15,-1.1832070856769734,-0.1543313590013442
122,-7.413988268270195,15,-8.526086508510724,-1.1120982402405293
50,-0.09262515882807243,9,-0.10096142312259895,-0.008336264294526524
247,4.993925657046338,20,5.9927107884556055,0.9987851314092673
276,-9.905200300323276,20,-11.886240360387932,-1.9810400600646556
112,1.6464357633267284,10,1.8110793396594014,0.16464357633267301
367,-5.439785206901826,30,-7.071720768972374,-1.6319355620705478
354,-7.031194572791821,30,-9.140552944629368,-2.109358371837547
229,-1.3448384826468303,20,-1.6138061791761962,-0.2689676965293659
203,9.119058755152793,20,10.94287050618335,1.8238117510305578
150,-8.630517291293934,15,-9.925094884988024,-1.2945775936940898
267,2.151807621931992,20,2.5821691463183902,0.4303615243863983
84,4.7318759390156515,10,5.205063532917217,0.4731875939015655
79,-7.883303591132322,10,-8.671633950245555,-0.7883303591132327
233,-1.4787151778941556,20,-1.7744582134729867,-0.2957430355788311
210,9.251687473705598,20,11.102024968446717,1.8503374947411189
347,1.8445585848891817,30,2.397926160355936,0.5533675754667544
391,-3.3900898750252555,30,-4.407116837532833,-1.0170269625075772
20,3.0131135579434254,7,3.224031506999465,0.21091794905603978
73,3.944197471978333,9,4.299175244456383,0.3549777724780503
262,3.504941211746729,20,4.205929454096075,0.7009882423493456
50,2.368494297646876,9,2.581658784435095,0.21316448678821898
295,3.4540969895567777,20,4.144916387468133,0.6908193979113557
183,8.989866920957379,15,10.338346959100985,1.348480038143606
159,-6.208725955223844,15,-7.140034848507421,-0.9313088932835765
374,8.55902388050783,30,11.126731044660179,2.567707164152349
351,4.099164481581077,30,5.328913826055401,1.2297493444743237
15,-7.524191502256652,5,-7.9004010773694855,-0.37620957511283315
69,-7.565159034378713,9,-8.246023347472798,-0.6808643130940855
70,-9.447810431882404,9,-10.298113370751821,-0.850302938869417
306,-0.3622559871892008,30,-0.47093278334596106,-0.10867679615676024
316,-4.351939897233066,30,-5.657521866402987,-1.3055819691699204
225,-6.035266289914141,20,-7.242319547896969,-1.2070532579828281
76,8.866987061094019,10,9.753685767203422,0.8866987061094029
246,-0.38496441452887176,20,-0.4619572974346461,-0.07699288290577433
32,3.376248990877622,7,3.612586420239056,0.23633742936143376
153,3.0350904131667438,15,3.490353975141755,0.4552635619750114
287,-4.427120640924067,20,-5.3125447691088805,-0.8854241281848134
264,-8.719914817889707,20,-10.463897781467649,-1.7439829635779418
396,-6.961735421917725,30,-9.050256048493042,-2.088520626575317
117,-4.871795021327094,10,-5.358974523459804,-0.4871795021327099
258,4.842720945709383,20,5.811265134851259,0.968544189141876
205,2.961314056475574,20,3.553576867770689,0.5922628112951149
354,8.16589258378134,30,10.615660358915742,2.4497677751344025
254,9.852710824562813,20,11.823252989475375,1.9705421649125618
320,9.401170170058741,30,12.221521221076364,2.8203510510176226
25,-2.623163292170771,7,-2.806784722622725,-0.18362143045195412
323,2.018476341076454,30,2.62401924339939,0.6055429023229362
398,5.695942363776627,30,7.404725072909615,1.7087827091329881
24,1.4937903182096122,7,1.5983556404842851,0.10456532227467297
265,5.368051965069645,20,6.4416623580835735,1.0736103930139285
149,-7.407471966054708,15,-8.518592760962914,-1.1111207949082056
112,8.375865144622047,10,9.213451659084253,0.8375865144622061
168,-7.996678622252209,15,-9.196180415590039,-1.1995017933378298
226,5.704439547293793,20,6.8453274567525515,1.1408879094587583
148,-6.7184758528817445,15,-7.726247230814006,-1.0077713779322615
56,4.208820154734209,9,4.587613968660288,0.37879381392607936
354,-0.6012196125913043,30,-0.7815854963686956,-0.18036588377739127
174,6.427894842397336,15,7.392079068756936,0.9641842263595999
173,9.563907893058676,15,10.998494077017478,1.4345861839588014
369,-8.71652758400814,30,-11.331485859210582,-2.614958275202442
132,9.094000604043838,15,10.458100694650414,1.3641000906065752
76,-6.249468687545856,10,-6.874415556300442,-0.624946868754586
360,-5.967432109557196,30,-7.757661742424355,-1.7902296328671587
106,3.871711842504711,10,4.258883026755182,0.38717118425047126
226,-9.498270335639651,20,-11.39792440276758,-1.8996540671279298
98,-9.918551565892306,10,-10.910406722481538,-0.9918551565892315
310,-1.016819348282345,30,-1.3218651527670486,-0.30504580448470353
359,-5.270185111815566,30,-6.851240645360236,-1.5810555335446699
183,-4.0886551053769615,15,-4.701953371183506,-0.6132982658065442
388,0.5246300104373507,30,0.6820190135685559,0.15738900313120519
155,6.311094772376627,15,7.257758988233121,0.9466642158564937
103,-2.4497224242103233,10,-2.6946946666313556,-0.24497224242103233
190,-8.189966356030729,15,-9.418461309435337,-1.2284949534046081
246,-5.756549243598476,20,-6.907859092318171,-1.1513098487196949
340,-6.936631973515153,30,-9.0176215655697,-2.0809895920545465
171,9.70558319873567,15,11.16142067854602,1.4558374798103504
83,1.1972335963007712,10,1.3169569559308485,0.1197233596300773
258,6.162956324922945,20,7.395547589907533,1.2325912649845883
348,-7.2823823193291215,30,-9.467097015127859,-2.1847146957987373
230,1.081717164637606,20,1.2980605975651271,0.21634343292752112
322,-5.457165997346156,30,-7.094315796550003,-1.637149799203847
340,5.889862707002891,30,7.656821519103758,1.7669588121008672
154,7.821639382023633,15,8.994885289327177,1.173245907303544
107,-1.612417925025646,10,-1.7736597175282107,-0.16124179250256465
341,-8.497607750889252,30,-11.046890076156027,-2.549282325266775
357,-0.456386095100644,30,-0.5933019236308372,-0.13691582853019324
63,2.4540559371716597,9,2.674920971517109,0.22086503434544946
213,-8.241298032438243,20,-9.889557638925892,-1.648259606487649
68,7.323188156801606,9,7.982275090913752,0.6590869341121453
205,-1.8050334746864003,20,-2.16604016962368,-0.3610066949372799
296,2.5587003835602857,20,3.070440460272343,0.5117400767120572
163,-3.101692942821752,15,-3.5669468842450147,-0.4652539414232626
380,7.6256503181989,30,9.91334541365857,2.2876950954596698
186,-8.730572789694982,15,-10.040158708149228,-1.3095859184542462
295,6.242540878915332,20,7.491049054698397,1.2485081757830656
94,0.44971028812484803,10,0.49468131693733286,0.044971028812484826
106,8.941779218475922,10,9.835957140323515,0.8941779218475929
74,-7.612078738461207,9,-8.297165824922716,-0.6850870864615093
313,-8.280084725245498,30,-10.764110142819147,-2.4840254175736494
220,3.2085699822942715,20,3.850283978753126,0.6417139964588543
14,-5.215395459629006,5,-5.476165232610456,-0.2607697729814502
372,-3.0742764712387842,30,-3.9965594126104196,-0.9222829413716354
148,0.9226171336812392,15,1.061009703733425,0.13839257005218575
170,-0.20123594710818793,15,-0.2314213391744161,-0.030185392066228167
218,2.147334188811305,20,2.576801026573566,0.429466837762261
207,2.4899459452422725,20,2.9879351342907268,0.49798918904845424
217,9.233908049418076,20,11.080689659301692,1.8467816098836156
388,2.110276131347126,30,2.7433589707512636,0.6330828394041377
197,1.8475115486309939,15,2.1246382809256428,0.2771267322946489
203,7.899086041238657,20,9.478903249486388,1.5798172082477304
315,5.123121775177035,30,6.660058307730146,1.5369365325531108
68,8.959369819697859,9,9.765713103470667,0.806343283772808
259,-6.638004321299407,20,-7.965605185559288,-1.3276008642598809
382,-7.642376859483598,30,-9.935089917328677,-2.292713057845079
9,2.7849168498430377,4,2.8963135238367594,0.11139667399372177
395,-0.24469052386033852,30,-0.3180976810184401,-0.07340715715810159
329,5.1968023162704355,30,6.755843011151566,1.5590406948811308
5,7.829497618258557,4,8.1426775229889,0.3131799047303421
4,-7.5466196851361715,4,-7.848484472541618,-0.30186478740544676
34,0.5733589574328057,7,0.6134940844531022,0.040135127020296424
183,-4.743180524622583,15,-5.454657603315971,-0.7114770786933873
212,7.588629750686312,20,9.106355700823574,1.5177259501372617
98,-9.065028223507634,10,-9.971531045858399,-0.906502822350765
116,6.3297600214196414,10,6.9627360235616065,0.632976002141965
323,9.605132294290247,30,12.48667198257732,2.8815396882870736
154,-7.072191094019951,15,-8.133019758122943,-1.060828664102992
265,8.24988536823583,20,9.899862441882997,1.6499770736471664
13,-0.24841134010426025,5,-0.2608319071094733,-0.012420567005213046
66,7.9578885116591245,9,8.674098477708446,0.7162099660493215
311,-5.091245221216614,30,-6.618618787581598,-1.5273735663649841
220,0.7608740283762963,20,0.9130488340515555,0.1521748056752592
45,2.744235558697831,7,2.9363320478066792,0.19209648910884836
147,5.382582207102573,15,6.189969538167958,0.8073873310653852
65,-5.474344334999257,9,-5.96703532514919,-0.49269099014993323
210,8.390733687932187,20,10.068880425518623,1.6781467375864363
184,6.602334743465331,15,7.59268495498513,0.9903502115197993
281,7.748345656728798,20,9.298014788074557,1.549669131345759
395,1.838350462345666,30,2.3898556010493657,0.5515051387036998
86,-5.250935663657379,10,-5.776029230023117,-0.5250935663657383
147,-5.354397220141822,15,-6.157556803163095,-0.803159583021273
12,-6.39061674205249,5,-6.710147579155115,-0.31953083710262487
